-0.0366908
-0.0146077
-0.014046
-0.0133412
-0.0107658
-0.00732518
-0.00397313
-0.00128293
0.000483596
0.00125689
0.00107795
7.29117e-05
-0.00153976
-0.00345041
-0.00529777
-0.00674638
-0.0075708
-0.00770509
-0.00723193
-0.006318
-0.0051306
-0.00377608
-0.00228214
-0.000618184
0.00126863
0.00342241
0.00586068
0.00856759
0.0114939
0.0145621
0.0176753
0.0207277
0.0236123
0.0262263
0.0284752
0.0302803
0.03159
0.0323916
0.0327177
0.0326386
0.0322423
0.031606
0.0307773
0.0297739
0.0286014
0.0272756
0.0258341
0.0243275
0.0228
0.0212713
0.0197333
0.0181619
0.0165374
0.0148601
0.0131515
0.0114437
0.00976259
0.00811626
0.00649473
0.00488058
0.00326373
0.00165209
7.27451e-05
-0.00143639
-0.00283949
-0.00411364
-0.00525292
-0.00626448
-0.00715977
-0.00794577
-0.00862047
-0.00917429
-0.00959587
-0.00987881
-0.0100257
-0.0100476
-0.00995986
-0.00977658
-0.00950606
-0.00914998
-0.00870577
-0.00817068
-0.00754563
-0.00683707
-0.00605629
-0.00521699
-0.00433238
-0.00341309
-0.00246663
-0.00149827
-0.000512703
0.000484432
0.00148565
0.00248166
0.00346215
0.00441677
0.00533604
0.00621178
0.00703711
0.00780613
0.00851351
0.00915423
0.0097235
0.0102168
0.0106304
0.0109609
0.0112061
0.0113642
0.0114344
0.011416
0.0113091
0.0111142
0.0108324
0.0104654
0.0100155
0.00948551
0.00887889
0.00819944
0.00745132
0.00663915
0.00576793
0.00484317
0.00387079
0.00285707
0.00180863
0.000732216
-0.000365281
-0.00147693
-0.00259575
-0.00371476
-0.00482695
-0.00592536
-0.00700309
-0.00805337
-0.00906963
-0.0100455
-0.0109749
-0.0118521
-0.0126715
-0.0134279
-0.0141167
-0.0147332
-0.0152736
-0.0157343
-0.0161121
-0.0164043
-0.0166088
-0.016724
-0.0167487
-0.0166824
-0.0165248
-0.0162765
-0.0159384
-0.0155122
-0.0149997
-0.0144035
-0.0137266
-0.0129727
-0.0121455
-0.0112495
-0.0102896
-0.00927084
-0.0081989
-0.00707965
-0.00591924
-0.0047241
-0.0035009
-0.00225646
-0.000997768
0.000268095
0.00153398
0.0027927
0.0040371
0.00526007
0.00645461
0.00761383
