4.6003, 
3.50503, 
2.95179, 
2.5575, 
2.26439, 
2.04662, 
1.8871, 
1.77297, 
1.69428, 
1.64336, 
1.61438, 
1.6028, 
1.60492, 
1.61755, 
1.63785, 
1.66326, 
1.69152, 
1.72072, 
1.74931, 
1.77612, 
1.80036, 
1.82151, 
1.83932, 
1.85374, 
1.86491, 
1.87315, 
1.87892, 
1.88276, 
1.88524, 
1.88691, 
1.88826, 
1.88975, 
1.89176, 
1.89456, 
1.89829, 
1.90299, 
1.90857, 
1.91485, 
1.92159, 
1.92853, 
1.93538, 
1.94186, 
1.94773, 
1.95282, 
1.957, 
1.96025, 
1.96255, 
1.96396, 
1.96455, 
1.96445, 
1.96378, 
1.96271, 
1.96138, 
1.95993, 
1.95847, 
1.95708, 
1.95581, 
1.95467, 
1.95368, 
1.95282, 
1.9521, 
1.95151, 
1.95102, 
1.95063, 
1.95033, 
1.95009, 
1.94989, 
1.94972, 
1.94954, 
1.94933, 
1.9491, 
1.94881, 
1.94848, 
1.9481, 
1.94768, 
1.94724, 
1.94677, 
1.94628, 
1.94578, 
1.94526, 
1.94473, 
1.94419, 
1.94364, 
1.94308, 
1.94251, 
1.94194, 
1.94138, 
1.94082, 
1.94026, 
1.93972, 
1.93918, 
1.93866, 
1.93815, 
1.93765, 
1.93717, 
1.93669, 
1.93623, 
1.93577, 
1.93533, 
1.9349, 
1.93448, 
1.93408, 
1.93368, 
1.93331, 
1.93294, 
1.93258, 
1.93224, 
1.9319, 
1.93157, 
1.93125, 
1.93093, 
1.93062, 
1.93031, 
1.93, 
1.9297, 
1.92939, 
1.92909, 
1.92879, 
1.92848, 
1.92818, 
1.92787, 
1.92757, 
1.92726, 
1.92695, 
1.92664, 
1.92632, 
1.926, 
1.92568, 
1.92535, 
1.92502, 
1.92468, 
1.92434, 
1.924, 
1.92365, 
1.9233, 
1.92294, 
1.92258, 
1.92222, 
1.92186, 
1.9215, 
1.92113, 
1.92077, 
1.92041, 
1.92005, 
1.91969, 
1.91934, 
1.919, 
1.91866, 
1.91832, 
1.918, 
1.91768, 
1.91737, 
1.91707, 
1.91678, 
1.91649, 
1.91622, 
1.91595, 
1.91569, 
1.91544, 
1.91519, 
1.91496, 
1.91473, 
1.91452, 
1.91431, 
1.91411, 
1.91393, 
1.91375, 
1.91359, 
1.91344, 
1.9133, 
1.91317, 
1.91305, 
1.91295, 
1.91286, 
1.91278, 
1.91271, 
1.91265, 
1.9126, 
1.91255, 
1.91251, 
1.91247, 
1.91244, 
1.91241, 
1.91237, 
1.91234, 
1.9123, 
1.91226, 
1.91221, 
1.91216, 
1.9121, 
1.91204, 
1.91197, 
1.91189, 
1.91181, 
1.91172, 
1.91163, 
1.91154, 
1.91144, 
1.91134, 
1.91124, 
1.91113, 
1.91103, 
1.91093, 
1.91083, 
1.91074, 
1.91065, 
1.91056, 
1.91048, 
1.9104, 
1.91033, 
1.91027, 
1.91023, 
1.91019, 
1.91016, 
1.91015, 
1.91016, 
1.91018, 
1.91022, 
1.91028, 
1.91036, 
1.91046, 
1.91058, 
1.91072, 
1.91089, 
1.91107, 
1.91127, 
1.91149, 
1.91173, 
1.91198, 
1.91224, 
1.91251, 
1.91279, 
1.91308, 
1.91337, 
1.91367, 
1.91397, 
1.91427, 
1.91458, 
1.91489, 
1.9152, 
1.91551, 
1.91583, 
1.91615, 
1.91647, 
1.9168, 
1.91713, 
1.91746, 
1.9178, 
1.91813, 
1.91847, 
1.91881, 
1.91914, 
1.91948, 
1.91981, 
1.92013, 
1.92046, 
1.92078, 
1.9211, 
1.92143, 
1.92176, 
1.9221, 
1.92245, 
1.92282, 
1.92321, 
1.92362, 
1.92405, 
1.92452, 
1.92502, 
1.92554, 
1.92611, 
1.9267, 
1.92733, 
1.92798, 
1.92866, 
1.92937, 
1.93009, 
1.93082, 
1.93156, 
1.9323, 
1.93304, 
1.93377, 
1.93449, 
1.9352, 
1.93588, 
1.93656, 
1.93721, 
1.93785, 
1.93848, 
1.93911, 
1.93974, 
1.94039, 
1.94105, 
1.94174, 
1.94248, 
1.94326, 
1.9441, 
1.945, 
1.94597, 
1.947, 
1.94811, 
1.94927, 
1.9505, 
1.95178, 
1.95311, 
1.95448, 
1.95589, 
1.95733, 
1.95879, 
1.96027, 
1.96175, 
1.96322, 
1.96469, 
1.96613, 
1.96755, 
1.96893, 
1.97028, 
1.97159, 
1.97287, 
1.97411, 
1.97533, 
1.97652, 
1.97769, 
1.97884, 
1.97997, 
1.98107, 
1.98215, 
1.98321, 
1.98423, 
1.98522, 
1.98617, 
1.98708, 
1.98796, 
1.98881, 
1.98962, 
1.9904, 
1.99115, 
1.99188, 
1.99258, 
1.99327, 
1.99395, 
1.99461, 
1.99525, 
1.99588, 
1.9965, 
1.99711, 
1.99771, 
1.9983, 
1.99889, 
1.99949, 
2.00011, 
2.00076, 
2.00144, 
2.00217, 
2.00295, 
2.00376, 
2.00462, 
2.00552, 
2.00644, 
2.00738, 
2.00833, 
2.00928, 
2.01022, 
2.01115, 
2.01208, 
2.01298, 
2.01388, 
2.01478, 
2.01566, 
2.01655, 
2.01744, 
2.01833, 
2.01921, 
2.02008, 
2.02094, 
2.02178, 
2.0226, 
2.02338, 
2.02414, 
2.02487, 
2.02556, 
2.02623, 
2.02686, 
2.02745, 
2.02801, 
2.02851, 
2.02895, 
2.02933, 
2.02962, 
2.02984, 
2.02998, 
2.03005, 
