3.87656, 
2.78478, 
2.34923, 
2.10124, 
1.94632, 
1.84567, 
1.77985, 
1.73786, 
1.71295, 
1.70072, 
1.6981, 
1.7029, 
1.71347, 
1.72856, 
1.74716, 
1.76845, 
1.79181, 
1.81673, 
1.84282, 
1.86985, 
1.89767, 
1.9262, 
1.9554, 
1.98525, 
2.01567, 
2.04656, 
2.07773, 
2.10891, 
2.13978, 
2.16997, 
2.19911, 
2.22683, 
2.25276, 
2.27664, 
2.29824, 
2.3174, 
2.33405, 
2.34819, 
2.35989, 
2.36928, 
2.3765, 
2.38177, 
2.38529, 
2.38731, 
2.38805, 
2.38773, 
2.38656, 
2.38471, 
2.38237, 
2.37966, 
2.37672, 
2.37362, 
2.37046, 
2.3673, 
2.36416, 
2.3611, 
2.35812, 
2.35523, 
2.35245, 
2.34977, 
2.34719, 
2.3447, 
2.3423, 
2.33997, 
2.33772, 
2.33553, 
2.33339, 
2.3313, 
2.32926, 
2.32725, 
2.32528, 
2.32335, 
2.32144, 
2.31956, 
2.31771, 
2.31589, 
2.31409, 
2.31231, 
2.31056, 
2.30884, 
2.30715, 
2.30548, 
2.30384, 
2.30222, 
2.30064, 
2.29908, 
2.29756, 
2.29606, 
2.2946, 
2.29316, 
2.29176, 
2.29039, 
2.28904, 
2.28773, 
2.28645, 
2.28521, 
2.28399, 
2.2828, 
2.28165, 
2.28052, 
2.27943, 
2.27836, 
2.27733, 
2.27632, 
2.27534, 
2.2744, 
2.27348, 
2.27258, 
2.27172, 
2.27089, 
2.27008, 
2.2693, 
2.26854, 
2.26782, 
2.26712, 
2.26645, 
2.2658, 
2.26518, 
2.26459, 
2.26403, 
2.26349, 
2.26298, 
2.2625, 
2.26204, 
2.26161, 
2.26121, 
2.26083, 
2.26047, 
2.26015, 
2.25985, 
2.25957, 
2.25932, 
2.25909, 
2.25888, 
2.2587, 
2.25853, 
2.25839, 
2.25827, 
2.25816, 
2.25807, 
2.258, 
2.25794, 
2.25789, 
2.25786, 
2.25784, 
2.25782, 
2.25781, 
2.25781, 
2.25781, 
2.25781, 
2.25781, 
2.25782, 
2.25782, 
2.25782, 
2.25781, 
2.2578, 
2.25779, 
2.25777, 
2.25775, 
2.25772, 
2.25768, 
2.25764, 
2.25759, 
2.25754, 
2.25749, 
2.25743, 
2.25737, 
2.25731, 
2.25726, 
2.2572, 
2.25716, 
2.25712, 
2.25709, 
2.25707, 
2.25707, 
2.25708, 
2.25711, 
2.25716, 
2.25724, 
2.25734, 
2.25746, 
2.25761, 
2.2578, 
2.25801, 
2.25825, 
2.25852, 
2.25883, 
2.25917, 
2.25953, 
2.25993, 
2.26036, 
2.26081, 
2.26129, 
2.2618, 
2.26232, 
2.26287, 
2.26343, 
2.264, 
2.26458, 
