27.7827, 
10.0723, 
7.53976, 
6.63566, 
6.18582, 
5.91172, 
5.72467, 
5.58981, 
5.49268, 
5.42576, 
5.38202, 
5.35474, 
5.33908, 
5.33222, 
5.33279, 
5.34013, 
5.35391, 
5.37467, 
5.40417, 
5.44523, 
5.50089, 
5.57331, 
5.66283, 
5.76774, 
5.88478, 
6.01, 
6.13961, 
6.27043, 
6.39999, 
6.52645, 
6.64834, 
6.76446, 
6.87374, 
6.97524, 
7.06821, 
7.15205, 
7.22639, 
7.29101, 
7.34592, 
7.39129, 
7.4275, 
7.45509, 
7.47473, 
7.48722, 
7.49344, 
7.49429, 
7.4907, 
7.48361, 
7.47386, 
7.46226, 
7.44951, 
7.43623, 
7.42295, 
7.41008, 
7.39796, 
7.3868, 
7.37676, 
7.36793, 
7.36035, 
7.354, 
7.34884, 
7.34476, 
7.34166, 
7.33942, 
7.3379, 
7.33698, 
7.33652, 
7.33643, 
7.33662, 
7.33701, 
7.33755, 
7.3382, 
7.3389, 
7.33963, 
7.34034, 
7.341, 
7.34156, 
7.34201, 
7.34231, 
7.34244, 
7.34239, 
7.34216, 
7.34174, 
7.34113, 
7.34036, 
7.33942, 
7.33834, 
7.33711, 
7.33577, 
7.3343, 
7.33273, 
7.33105, 
7.32928, 
7.32742, 
7.32548, 
7.32347, 
7.32139, 
7.31926, 
7.31708, 
7.31486, 
7.31262, 
7.31037, 
7.30812, 
7.30588, 
7.30366, 
7.30148, 
7.29935, 
7.29728, 
7.29529, 
7.29338, 
7.29157, 
7.28988, 
7.2883, 
7.28686, 
7.28555, 
7.2844, 
7.2834, 
7.28257, 
7.28191, 
7.28143, 
7.28112, 
7.281, 
7.28106, 
7.2813, 
7.28173, 
7.28234, 
7.28314, 
7.28411, 
7.28525, 
7.28657, 
7.28806, 
7.28971, 
7.29151, 
7.29347, 
7.29557, 
7.29781, 
7.30019, 
7.3027, 
7.30533, 
7.30808, 
7.31094, 
7.3139, 
7.31697, 
7.32012, 
7.32337, 
7.32669, 
7.33009, 
7.33355, 
7.33708, 
7.34065, 
7.34428, 
7.34795, 
7.35165, 
7.35538, 
7.35913, 
7.3629, 
7.36667, 
7.37045, 
7.37423, 
7.378, 
7.38176, 
7.3855, 
7.38922, 
7.39291, 
7.39658, 
7.40022, 
7.40383, 
7.4074, 
7.41093, 
7.41443, 
7.41789, 
7.42131, 
7.42469, 
7.42803, 
7.43133, 
7.43459, 
7.43782, 
7.44102, 
7.44417, 
7.4473, 
7.4504, 
7.45346, 
7.4565, 
7.45952, 
7.46251, 
7.46548, 
7.46843, 
7.47136, 
7.47427, 
7.47718, 
7.48007, 
7.48295, 
7.48582, 
7.48868, 
7.49154, 
7.49439, 
7.49724, 
7.50009, 
7.50294, 
7.50579, 
7.50864, 
7.51149, 
7.51434, 
7.5172, 
7.52006, 
7.52293, 
7.5258, 
7.52868, 
7.53157, 
7.53446, 
7.53736, 
7.54027, 
7.54319, 
7.54612, 
7.54906, 
7.55201, 
7.55497, 
7.55794, 
7.56093, 
7.56393, 
7.56694, 
7.56996, 
7.573, 
7.57606, 
7.57913, 
7.58222, 
7.58533, 
7.58845, 
7.59159, 
7.59475, 
7.59793, 
7.60113, 
7.60435, 
7.60759, 
7.61086, 
7.61414, 
7.61745, 
7.62079, 
7.62414, 
7.62753, 
7.63093, 
7.63437, 
7.63783, 
7.64131, 
7.64482, 
7.64836, 
7.65192, 
7.65552, 
7.65913, 
7.66278, 
7.66646, 
7.67016, 
7.67389, 
7.67765, 
7.68143, 
7.68525, 
7.68909, 
7.69295, 
7.69685, 
7.70077, 
7.70472, 
7.7087, 
7.7127, 
7.71672, 
7.72078, 
7.72486, 
7.72896, 
7.73309, 
7.73724, 
7.74141, 
7.74561, 
7.74983, 
7.75408, 
7.75834, 
7.76263, 
7.76694, 
7.77127, 
7.77562, 
7.77999, 
7.78438, 
7.78879, 
7.79321, 
7.79766, 
7.80212, 
7.80661, 
7.8111, 
7.81562, 
7.82015, 
7.8247, 
7.82927, 
7.83385, 
7.83845, 
7.84306, 
7.84768, 
7.85233, 
7.85698, 
7.86165, 
7.86634, 
7.87104, 
7.87575, 
7.88048, 
7.88522, 
7.88997, 
7.89474, 
7.89952, 
7.90431, 
7.90912, 
7.91394, 
7.91877, 
7.92361, 
7.92847, 
7.93334, 
7.93822, 
7.94312, 
7.94803, 
7.95295, 
7.95788, 
7.96282, 
7.96778, 
7.97275, 
7.97773, 
7.98273, 
7.98773, 
7.99275, 
7.99778, 
8.00282, 
8.00788, 
8.01294, 
8.01802, 
8.02311, 
8.02822, 
8.03333, 
8.03846, 
8.0436, 
8.04875, 
8.05391, 
8.05908, 
8.06427, 
8.06947, 
8.07468, 
8.0799, 
8.08513, 
8.09038, 
8.09563, 
8.1009, 
8.10618, 
8.11147, 
8.11677, 
8.12208, 
8.12741, 
8.13274, 
8.13809, 
8.14344, 
8.14881, 
8.15419, 
8.15958, 
8.16498, 
8.17039, 
8.17581, 
8.18124, 
8.18668, 
8.19213, 
8.19759, 
8.20306, 
8.20853, 
8.21402, 
8.21952, 
8.22503, 
8.23054, 
8.23606, 
8.2416, 
8.24714, 
8.25269, 
8.25825, 
8.26381, 
8.26939, 
8.27497, 
8.28056, 
8.28616, 
8.29176, 
8.29737, 
8.30299, 
8.30862, 
8.31425, 
8.31989, 
8.32554, 
8.33119, 
8.33685, 
8.34252, 
8.34819, 
8.35387, 
8.35955, 
8.36524, 
8.37093, 
8.37663, 
8.38234, 
8.38805, 
8.39376, 
8.39948, 
8.40521, 
8.41094, 
8.41667, 
8.42241, 
8.42815, 
8.4339, 
8.43965, 
8.4454, 
8.45116, 
8.45693, 
8.46269, 
8.46846, 
8.47423, 
8.48001, 
8.48579, 
8.49157, 
8.49736, 
8.50314, 
8.50894, 
8.51473, 
8.52052, 
8.52632, 
8.53212, 
8.53792, 
8.54373, 
8.54953, 
8.55534, 
8.56115, 
8.56696, 
8.57277, 
8.57858, 
8.5844, 
8.59021, 
8.59603, 
8.60184, 
8.60766, 
8.61347, 
8.61929, 
8.62511, 
8.63092, 
8.63674, 
8.64255, 
8.64837, 
8.65418, 
8.66, 
8.66581, 
8.67162, 
8.67743, 
8.68323, 
8.68904, 
8.69484, 
8.70064, 
8.70644, 
8.71224, 
8.71803, 
8.72382, 
8.72961, 
8.7354, 
8.74118, 
8.74695, 
8.75273, 
8.7585, 
8.76426, 
8.77002, 
8.77578, 
8.78153, 
8.78728, 
8.79302, 
8.79876, 
8.80449, 
8.81022, 
8.81594, 
8.82165, 
8.82736, 
8.83306, 
8.83876, 
8.84445, 
8.85013, 
8.85581, 
8.86147, 
8.86713, 
8.87279, 
8.87843, 
8.88407, 
8.8897, 
8.89533, 
8.90094, 
8.90655, 
8.91214, 
8.91773, 
8.92331, 
8.92889, 
8.93445, 
8.94, 
8.94554, 
8.95108, 
8.9566, 
8.96212, 
8.96762, 
8.97312, 
8.97861, 
8.98408, 
8.98954, 
8.995, 
9.00044, 
9.00588, 
9.0113, 
9.01671, 
9.02211, 
9.0275, 
9.03287, 
9.03824, 
9.04359, 
9.04893, 
9.05426, 
9.05958, 
9.06489, 
9.07018, 
9.07546, 
9.08073, 
9.08599, 
9.09123, 
9.09646, 
9.10168, 
9.10688, 
9.11207, 
9.11724, 
9.12241, 
9.12756, 
9.13269, 
9.13781, 
9.14291, 
9.14801, 
9.15308, 
9.15814, 
9.16319, 
9.16822, 
9.17323, 
9.17823, 
9.18321, 
9.18817, 
9.19312, 
9.19805, 
9.20296, 
9.20786, 
9.21273, 
9.21759, 
9.22243, 
9.22725, 
9.23205, 
9.23682, 
9.24158, 
9.24632, 
9.25103, 
9.25572, 
9.26039, 
9.26504, 
9.26967, 
9.27427, 
9.27886, 
9.28342, 
9.28796, 
9.29248, 
9.29698, 
9.30146, 
9.30592, 
9.31036, 
9.31478, 
9.31917, 
9.32355, 
9.32791, 
9.33224, 
9.33656, 
9.34085, 
9.34511, 
9.34935, 
9.35357, 
9.35776, 
9.36192, 
9.36606, 
9.37017, 
9.37425, 
9.3783, 
9.38232, 
9.38631, 
9.39027, 
9.3942, 
9.3981, 
9.40196, 
9.40579, 
9.40958, 
9.41334, 
9.41706, 
9.42075, 
9.42441, 
9.42802, 
9.43161, 
9.43515, 
9.43865, 
9.44212, 
9.44555, 
9.44894, 
9.45228, 
9.45559, 
9.45885, 
9.46207, 
9.46524, 
9.46836, 
9.47144, 
9.47446, 
9.47742, 
9.48032, 
9.48316, 
9.48594, 
9.48864, 
9.49127, 
9.49382, 
9.49628, 
9.49865, 
9.50092, 
9.50308, 
9.50513, 
9.50706, 
9.50887, 
9.51054, 
9.51207, 
9.51345, 
9.51468, 
9.51574, 
9.51664, 
9.51735, 
9.51789, 
9.51825, 
9.51841, 
9.51838, 
9.51816, 
9.51774, 
9.51713, 
9.51633, 
9.51534, 
9.51416, 
9.51281, 
9.51129, 
9.50961, 
9.50778, 
9.50582, 
9.50374, 
9.50156, 
9.49929, 
9.49695, 
9.49457, 
9.49215, 
9.48972, 
9.48731, 
9.48492, 
9.48258, 
9.48031, 
9.47813, 
9.47605, 
9.47409, 
9.47226, 
9.47058, 
9.46905, 
9.46768, 
9.46648, 
9.46546, 
9.46461, 
9.46395, 
9.46346, 
9.46314, 
9.463, 
9.46303, 
9.46322, 
9.46356, 
9.46405, 
9.46467, 
9.46542, 
9.46629, 
9.46726, 
9.46833, 
9.46948, 
9.47072, 
9.47202, 
9.47337, 
9.47477, 
9.47621, 
9.47768, 
9.47918, 
9.48068, 
9.4822, 
9.48371, 
9.48522, 
9.48672, 
9.48821, 
9.48967, 
9.49111, 
9.49252, 
9.4939, 
9.49524, 
9.49654, 
9.49779, 
9.49901, 
9.50017, 
9.50129, 
9.50236, 
9.50339, 
9.50437, 
9.5053, 
9.50619, 
9.50705, 
9.50786, 
9.50864, 
9.50939, 
9.51012, 
9.51082, 
9.5115, 
9.51215, 
9.5128, 
9.51343, 
9.51405, 
9.51466, 
9.51527, 
9.51587, 
9.51646, 
9.51706, 
9.51765, 
9.51824, 
9.51883, 
9.51943, 
9.52002, 
9.52061, 
9.5212, 
9.52179, 
9.52238, 
9.52296, 
9.52355, 
9.52413, 
9.5247, 
9.52527, 
9.52584, 
9.52639, 
9.52694, 
9.52748, 
9.52801, 
9.52853, 
9.52903, 
9.52952, 
9.53, 
9.53047, 
9.53092, 
9.53135, 
9.53177, 
9.53218, 
9.53256, 
9.53293, 
9.53328, 
9.53362, 
9.53393, 
9.53423, 
9.53452, 
9.53478, 
9.53503, 
9.53526, 
9.53548, 
9.53568, 
9.53587, 
9.53604, 
9.5362, 
9.53634, 
9.53648, 
9.5366, 
9.53671, 
9.53682, 
9.53691, 
9.537, 
9.53708, 
9.53715, 
9.53722, 
9.53728, 
9.53735, 
9.53741, 
9.53746, 
9.53752, 
9.53758, 
9.53764, 
9.5377, 
9.53777, 
9.53784, 
9.53791, 
9.53799, 
9.53808, 
9.53817, 
9.53827, 
9.53838, 
9.5385, 
9.53863, 
9.53876, 
9.53891, 
9.53907, 
9.53924, 
9.53942, 
9.53961, 
9.53981, 
9.54003, 
9.54025, 
9.54049, 
9.54074, 
9.541, 
9.54128, 
9.54157, 
9.54186, 
9.54217, 
9.5425, 
9.54283, 
9.54317, 
9.54353, 
9.54389, 
9.54426, 
9.54465, 
9.54504, 
9.54544, 
9.54586, 
9.54628, 
9.5467, 
9.54714, 
9.54758, 
9.54803, 
9.54849, 
9.54895, 
9.54942, 
9.54989, 
9.55037, 
9.55085, 
9.55133, 
9.55182, 
9.55232, 
9.55282, 
9.55332, 
9.55382, 
9.55433, 
9.55483, 
9.55534, 
9.55586, 
9.55637, 
9.55688, 
9.5574, 
9.55792, 
9.55843, 
9.55895, 
9.55947, 
9.55999, 
9.56051, 
9.56103, 
9.56155, 
9.56206, 
9.56258, 
9.5631, 
9.56362, 
9.56413, 
9.56465, 
9.56516, 
9.56567, 
9.56619, 
9.5667, 
9.5672, 
9.56771, 
9.56822, 
9.56872, 
9.56923, 
9.56973, 
9.57023, 
9.57073, 
9.57122, 
9.57172, 
9.57221, 
9.5727, 
9.57319, 
9.57368, 
9.57417, 
9.57466, 
9.57514, 
9.57563, 
9.57611, 
9.5766, 
9.57708, 
9.57756, 
9.57804, 
9.57853, 
9.57901, 
9.57949, 
9.57998, 
9.58046, 
9.58095, 
9.58144, 
9.58193, 
9.58242, 
9.58291, 
9.58341, 
9.58391, 
9.58441, 
9.58491, 
9.58542, 
9.58593, 
9.58645, 
9.58697, 
9.58749, 
9.58802, 
9.58855, 
9.58908, 
9.58962, 
9.59016, 
9.59071, 
9.59126, 
9.59182, 
9.59238, 
9.59294, 
9.59351, 
9.59407, 
9.59465, 
9.59522, 
9.5958, 
9.59638, 
9.59697, 
9.59755, 
9.59814, 
9.59873, 
9.59932, 
9.59991, 
9.60049, 
9.60108, 
9.60167, 
9.60225, 
9.60284, 
9.60342, 
9.604, 
9.60457, 
9.60514, 
9.60571, 
9.60626, 
9.60682, 
9.60737, 
9.60791, 
9.60844, 
9.60896, 
9.60948, 
9.60999, 
9.61048, 
9.61097, 
9.61145, 
9.61191, 
9.61237, 
9.61281, 
9.61324, 
9.61366, 
9.61406, 
9.61445, 
9.61483, 
9.61519, 
9.61554, 
9.61587, 
9.61619, 
9.61649, 
9.61678, 
9.61705, 
9.61731, 
9.61755, 
9.61778, 
9.618, 
9.61819, 
9.61838, 
9.61855, 
9.6187, 
9.61884, 
9.61897, 
9.61908, 
9.61918, 
9.61927, 
9.61935, 
9.61941, 
9.61947, 
9.61951, 
9.61954, 
9.61956, 
9.61958, 
9.61958, 
9.61958, 
9.61957, 
9.61955, 
9.61953, 
9.6195, 
9.61946, 
9.61943, 
9.61939, 
9.61934, 
9.6193, 
9.61925, 
9.6192, 
9.61915, 
9.6191, 
9.61905, 
9.619, 
9.61896, 
9.61891, 
9.61887, 
9.61884, 
9.6188, 
9.61877, 
9.61875, 
9.61873, 
9.61871, 
9.6187, 
9.6187, 
9.61871, 
9.61872, 
9.61873, 
9.61876, 
9.61879, 
9.61883, 
9.61888, 
9.61893, 
9.619, 
9.61907, 
9.61915, 
9.61924, 
9.61933, 
9.61943, 
9.61955, 
9.61967, 
9.61979, 
9.61993, 
9.62007, 
9.62022, 
9.62038, 
9.62054, 
9.62071, 
9.62089, 
9.62108, 
9.62127, 
9.62146, 
9.62167, 
9.62187, 
9.62208, 
9.6223, 
9.62252, 
9.62275, 
9.62298, 
9.62321, 
9.62344, 
9.62368, 
9.62392, 
9.62417, 
9.62441, 
9.62466, 
9.6249, 
9.62515, 
9.6254, 
9.62565, 
9.6259, 
9.62615, 
9.6264, 
9.62664, 
9.62689, 
9.62714, 
9.62738, 
9.62762, 
9.62786, 
9.6281, 
9.62834, 
